Cause	Outcome	Number of mentions	Pearson's correlation	Independence	Date	ChatGPT
K562	K40	1	0.004971963	1	0.37188208616780044	0
K562	K42	1	0.003193561	0	0.5629820051413882	0
K562	K315	1	0.001552577	0	0.550328227571116	0
K562	B73	3	NA	NA	0.0	0
K562	P780	1	NA	NA	NA	0
M60	G729	1	0.02222612	1	0.6730769230769231	0
M60	J960	1	-0.0008436988	0	0.8974358974358975	0
M60	M246	1	-0.000402875	0	0.7333333333333333	0
M60	G540	1	0.005351357	0	0.5454545454545454	0
M60	R821	1	0.015658	1	NA	0
G803	M47	1	0.008390904	1	0.8541666666666666	0
G803	G243	1	0.08162424	1	0.75	0
G803	G24	1	0.02457002	1	0.75	0
G803	G959	6	-7.413812e-05	0	0.6153846153846154	0
M47	G959	12	0.03765675	1	0.6757215619694398	0
M47	M541	4	0.0949387	1	0.5063350226727127	0
M47	I650	1	0.003730192	0	0.7741046831955923	0
M47	M48061	1	NA	NA	0.6439259855189059	0
G500	I46	1	0.0004601234	0	0.88	0
N800	N19	1	-0.002756439	1	0.8627450980392157	0
N800	D649	1	0.01227919	1	0.73094688221709	0
N800	N855	2	-0.0002600793	0	0.7825581395348837	0
N800	I339	1	-0.0004247127	0	0.6	0
N800	C541	4	0.04678594	1	NA	0
N800	C801	2	NA	NA	NA	0
G47	I10	1	0.09329282	1	0.5490737091052424	0
K42	N179	1	0.02880448	1	0.8291770573566085	0
K42	D619	1	0.004522992	1	0.66	0
K42	M543	3	0.00569246	1	0.4269899841855561	0
K42	N139	1	0.002950997	0	0.6973684210526315	0
K42	Q539	1	-0.0005753369	0	0.07692307692307693	0
K42	K56609	3	NA	NA	0.6966580976863753	1
K42	G8381	1	NA	NA	0.6086956521739131	1
A54	N739	3	-9.754209e-05	0	0.8571428571428571	1
A54	H10	1	-0.0001058609	0	1.0	0
A54	H1607	2	NA	NA	1.0	1
K740	K766	2	0.06898415	1	0.6401137980085349	0
K90	E55	5	0.01467607	1	0.8391608391608392	0
K90	D531	1	0.005657275	0	0.5555555555555556	0
B088	I515	1	-1.050876e-05	0	0.8536585365853658	1
B088	I514	1	-2.290534e-05	0	0.8536585365853658	0
H492	H532	1	0.1156039	1	0.735973597359736	0
H492	H500	2	0.02780495	1	0.7444444444444445	0
K58	K590	1	0.07024293	1	0.7791033288435636	0
K58	K599	1	0.01866593	1	0.7791033288435636	0
K58	K5909	1	NA	NA	0.7791033288435636	0
A483	N19	1	0.01593458	1	0.8333333333333334	0
A483	I42	1	-0.0002852414	0	0.5714285714285714	1
A483	G939	1	-0.0001108221	0	0.5	1
H356	H54	4	0.01853319	1	0.8306233062330624	0
Q120	H270	5	0.04856649	1	0.8	0
Q120	H54	4	0.02926266	1	0.7741935483870968	0
Q120	H40	1	0.01310774	1	0.58	0
Q120	H508	1	-9.970403e-05	0	0.7647058823529411	0
Q120	H5301	2	NA	NA	0.8	0
Q120	H5300	1	NA	NA	0.8	0
E84	K769	2	0.01404529	1	0.8333333333333334	0
E84	I519	1	-0.0003248635	0	0.8333333333333334	1
E84	E13	3	0.01359549	1	0.6666666666666666	0
E84	E11	3	0.009869881	1	0.6428571428571429	0
E84	J32	1	0.007392588	1	0.5	0
E84	J47	9	0.036541	1	0.4444444444444444	0
E84	H359	1	-0.0001299651	0	1.0	0
E84	E85	1	-0.0001428857	0	1.0	0
E84	K561	1	-0.0001483133	0	1.0	0
E84	E46	1	-0.0001686459	0	1.0	0
E84	I42	1	-0.0004459737	0	1.0	0
E84	J960	11	-0.000242113	0	0.9	0
E84	M810	1	-9.672376e-05	0	0.875	0
E84	K766	3	-0.0002992701	0	0.8333333333333334	0
E84	J984	15	0.005719365	0	0.7647058823529411	0
E84	K745	1	-0.0001039894	0	0.6666666666666666	0
E84	J42	1	-0.0002071648	0	0.6666666666666666	0
E84	J931	2	-0.0001631482	0	0.5	0
E84	J320	1	-0.0002619244	0	0.5	0
E84	G629	2	-0.0004188074	0	0.5	0
E84	N08	2	-0.0002294634	0	NA	1
E84	K831	1	-0.0003597976	0	0.0	0
E84	E45	1	-1.102171e-05	0	NA	0
E84	E12	3	-1.909021e-05	0	NA	0
E84	E41	1	-2.699773e-05	0	NA	0
E84	L512	1	-2.699773e-05	0	NA	0
E84	E43	1	-3.306544e-05	0	NA	0
E84	K721	1	-4.804354e-05	0	NA	0
E84	G40909	2	NA	NA	0.6666666666666666	1
E84	I2781	1	NA	NA	1.0	0
E84	K8681	7	NA	NA	1.0	0
E84	K7460	3	NA	NA	0.6666666666666666	0
E84	E40	1	NA	NA	NA	0
E84	E42	1	NA	NA	NA	0
E84	E7220	2	NA	NA	NA	0
E84	P780	1	NA	NA	NA	0
H359	H54	9	0.01616036	1	0.8306233062330624	0
H359	H534	1	0.01142942	1	0.6190828402366864	0
H359	H5345	1	NA	NA	0.6190828402366864	0
I675	I63	8	-0.0001548877	0	0.6358498183286233	1
I675	G255	1	-9.969466e-06	0	0.4969512195121951	1
I675	I150	1	-9.100803e-06	0	0.3448275862068966	1
I675	G24	1	-4.263756e-05	0	0.5	0
I675	G459	1	-0.0001169312	0	0.4741754822650902	0
I675	H905	1	-4.211558e-05	0	0.3736654804270463	0
K833	E873	1	-0.0001417262	0	0.7437934458788481	0
K833	I479	1	-0.0001154229	0	0.38513513513513514	0
L51	K20	1	0.001447385	0	0.42857142857142855	0
N850	N950	1	0.1005465	1	0.7367049009384776	0
N850	C541	1	0.04827025	1	NA	0
A692	G510	13	0.01722252	1	0.8181818181818182	0
A692	G253	1	-0.0001472767	0	0.8	1
A692	G932	2	-0.0001383401	0	0.6153846153846154	1
A692	I443	2	-0.000177587	0	1.0	0
A692	I679	5	-0.0004973248	0	0.875	0
A692	I514	2	-0.0001315861	0	0.75	0
A692	G629	3	-0.0005129389	0	0.7142857142857143	0
A692	G830	2	-2.338094e-05	0	0.6666666666666666	0
A692	G587	3	-8.211443e-05	0	0.5	0
A692	M1990	1	-0.0003838386	0	0.3684210526315789	0
A692	G03	1	-0.0001466564	0	0.0	0
A692	H309	1	-7.98641e-05	0	NA	0
A692	I40	1	-8.643957e-05	0	NA	0
A692	G912	1	-0.0001088403	0	NA	0
A692	H5705	1	NA	NA	0.625	0
I659	I679	1	0.01198398	1	0.82328190743338	0
J32	G629	2	0.009045338	1	0.8246445497630331	0
J32	J86	2	0.001029566	0	0.8333333333333334	0
J32	H0501	1	NA	NA	0.8018867924528302	0
H71	G510	2	0.01525171	1	0.8181818181818182	0
H71	H831	2	0.07984085	1	0.6764705882352942	0
G969	E222	1	0.02043274	1	0.8125	0
G969	E669	1	-0.0009274133	0	0.5929203539823009	0
G243	M47	1	0.005970668	1	0.49344978165938863	0
J61	J960	1	0.0101836	1	0.8205128205128205	0
J61	C343	1	0.006034318	1	NA	0
I651	I679	28	0.006695508	1	0.82328190743338	0
I651	G835	1	-9.100803e-06	0	0.5185185185185185	0
F339	E46	1	0.01129163	1	0.8181818181818182	0
F339	F419	1	0.04732246	1	0.6025459688826026	0
F339	F32	2	0.1044759	1	0.2981634857760173	0
F339	E44	1	-0.0001019405	0	1.0	0
F339	E41	1	-0.0001248514	0	1.0	0
F339	E45	1	-5.097008e-05	0	NA	0
F339	E43	1	-0.0001529117	0	NA	0
F339	E40	1	NA	NA	NA	0
F339	E42	1	NA	NA	NA	0
D70	D72819	4	NA	NA	0.6788321167883211	0
G910	F09	1	-5.399723e-05	0	0.0	0
D891	N08	2	0.05494113	1	0.7692307692307693	0
D891	G629	1	0.01778516	1	0.7631578947368421	0
D891	I730	1	0.01721439	1	0.5352112676056338	0
D891	I42	1	-0.000414451	0	0.5	1
D891	M1990	2	0.007792418	1	0.36752136752136755	0
D891	M543	1	-0.0005002458	0	0.4142857142857143	0
D891	R80	1	0.01180114	1	NA	0
Q150	H54	2	0.04593627	1	0.7777777777777778	0
Q150	H521	2	0.00598202	1	0.8	0
Q150	H1820	1	NA	NA	0.7142857142857143	0
Q150	H5300	1	NA	NA	0.7	0
L121	J960	1	-0.00026822	0	0.8235294117647058	1
L121	H54	1	-0.0004246308	0	0.6	0
Q210	I339	1	-8.86818e-05	0	0.7666666666666667	1
Q210	I509	2	0.03807445	1	0.6870229007633588	0
Q210	I061	3	-8.295403e-05	0	0.0	0
Q210	I2783	1	NA	NA	0.7692307692307693	1
Q210	I2720	2	NA	NA	0.7692307692307693	0
H401	H54	1	0.02667531	1	0.7925445705024311	0
H401	H534	3	0.03594113	1	0.6438253012048193	0
H431	H521	1	0.04846476	1	0.7679465776293823	0
H431	H54	4	0.03876904	1	0.7584097859327217	0
H431	H40	1	0.02732567	1	0.630019120458891	0
H431	H501	1	0.0007459486	0	0.48412698412698413	0
H431	H5313	2	NA	NA	0.6327519379844961	0
H211	H40	3	0.05058922	1	0.5098425196850394	0
Q233	I509	3	0.005886316	0	0.8095238095238095	1
Q233	J81	4	0.01176739	1	0.6	0
Q233	D58	1	-9.065605e-05	0	0.5	0
Q233	I2720	1	NA	NA	0.7272727272727273	0
M431	M419	1	0.08664401	1	0.725	0
M431	M545	4	0.1014636	1	0.4693492612386042	0
M483	G834	1	0.0286152	1	0.7801857585139319	0
K298	K920	2	0.0591146	1	0.7474704289582442	0
A072	K529	1	0.01017209	1	0.7945205479452054	0
A072	K81	1	-0.0004625708	0	0.8	1
A072	K8309	1	NA	NA	0.5714285714285714	0
F31	N18	1	0.03376949	1	0.7708978328173375	0
F31	F32	3	0.1071686	1	0.2715551974214343	0
L511	N897	1	-2.81986e-05	0	0.5263157894736842	1
L511	H54	2	0.00431596	0	1.0	0
L511	N895	1	-0.0002077477	0	0.5263157894736842	0
L511	H1123	1	NA	NA	0.6923076923076923	0
L511	H0252	1	NA	NA	0.6666666666666666	0
K294	E538	1	0.02217328	1	0.779261586802828	0
K294	E164	5	0.03385125	1	0.754328112118714	0
E889	D81	1	-2.981633e-05	0	1.0	0
E889	E77	1	-3.563746e-05	0	1.0	0
E889	E70	1	-5.40477e-05	0	1.0	0
E889	E72	1	-6.172733e-05	0	0.75	0
E889	E73	1	-0.0001299856	0	0.5714285714285714	0
E889	M810	1	-9.889771e-05	0	0.4576271186440678	0
Q030	G91	1	0.1386554	1	0.65625	0
I674	F01	1	-0.0001433302	0	0.8059964726631393	0
I674	G911	1	-7.120392e-05	0	0.7370517928286853	0
I674	H4761	1	NA	NA	0.4533333333333333	0
Q282	G932	1	-0.0002671096	0	0.7894736842105263	1
Q282	I2720	1	NA	NA	0.75	1
Q282	H5346	1	NA	NA	0.8333333333333334	0
M352	I719	4	-0.0002509135	0	0.7863247863247863	1
M352	H26	1	0.003327788	0	0.627294493216281	1
M352	I253	1	-0.0001584287	0	0.5484387510008006	1
M352	I061	20	-4.973801e-05	0	0.75	0
M352	G629	1	0.004163061	0	0.6559633027522935	0
M352	I72	17	-0.0003362745	0	0.6595744680851063	0
M352	I820	4	-5.31723e-05	0	0.6363636363636364	0
M352	I871	2	-0.0001758837	0	0.6071428571428571	0
M352	H209	19	-0.0002260548	0	0.3626373626373626	0
M352	I2724	1	NA	NA	0.782608695652174	0
M352	J0510	1	NA	NA	0.6	0
M352	H3506	2	NA	NA	0.5938967136150235	0
M352	H4411	2	NA	NA	0.5471698113207547	0
J012	H54	1	-0.0003369372	0	0.7808219178082192	1
B081	B30	1	0.02999437	1	0.75	0
B081	H10	1	0.01186118	1	0.5397727272727273	0
B081	H16	1	0.00585698	0	0.7692307692307693	0
H931	H905	1	0.0200538	1	0.7594202898550725	0
H931	F419	1	0.02197953	1	0.5683494044242768	0
H931	G47	2	0.008575914	1	0.5698466780238501	0
N941	F529	1	-0.0001576259	0	0.7793103448275862	1
M810	M545	3	0.003894753	1	0.4410746662271304	0
I401	I509	2	0.02158785	1	0.7567567567567568	0
I401	I443	2	-3.091276e-05	0	0.7	1
I401	E8352	1	NA	NA	1.0	1
H164	H54	1	0.007401242	1	0.7682926829268293	0
M050	D70	7	0.03084497	1	0.7432432432432432	0
M050	K766	1	0.02440379	1	0.6388888888888888	0
H80	H931	1	0.01809585	1	0.7545454545454545	0
H80	M246	1	-0.0004383119	0	0.6428571428571429	0
K27	K311	3	0.02390461	1	0.748062015503876	0
K27	K316	1	0.00782893	1	0.748062015503876	0
H264	H54	1	0.02949901	1	0.7358490566037735	0
K639	E872	1	0.01257546	1	0.7502395400830406	0
L440	H021	1	0.01235142	1	0.75	0
N816	K590	4	0.04124014	1	0.72052067381317	0
M00	M879	1	0.02390557	1	0.5217391304347826	0
M00	A483	2	0.01518197	1	0.5	0
M00	G560	2	0.007667486	1	0.45098039215686275	0
M00	K501	1	-0.001247081	0	0.4444444444444444	1
M00	G540	1	-0.0005436193	0	0.5714285714285714	0
M00	A6922	1	NA	NA	1.0	0
Q112	H54	1	0.0331561	1	0.7272727272727273	0
Q112	H40	1	0.00703914	1	0.25	0
D759	D696	2	0.02827319	1	0.731404958677686	0
D759	D649	1	0.02145996	1	0.6585956416464891	0
D759	D731	1	-0.0001332158	0	0.6428571428571429	1
D759	H309	1	-0.0001516743	0	0.0	0
M053	I509	1	-0.0002176953	0	0.7578125	1
M053	I443	1	-6.182574e-05	0	0.7758620689655172	0
M053	I314	2	NA	NA	0.6764705882352942	0
H831	H905	1	-0.0001191218	0	0.5925233644859813	1
H831	G03	1	-7.220649e-05	0	0.17391304347826086	0
H831	H550	1	NA	NA	0.8020833333333334	0
G030	I679	1	-0.000229044	0	0.9156626506024096	0
G030	A6922	1	NA	NA	1.0	1
J322	H54	1	-0.001001009	0	0.7551020408163265	1
J322	H490	1	-0.0002963843	0	0.8378378378378378	0
J322	G902	1	-0.0002935742	0	0.7	0
J322	H0501	1	NA	NA	0.8018867924528302	0
J322	L03213	1	NA	NA	0.6819716407832546	0
A071	K929	1	-0.000276459	0	0.75	1
A071	H209	1	-0.0002881712	0	0.7142857142857143	1
A071	G729	1	0.01263974	1	0.0	0
A071	E538	1	0.003744597	0	0.5	0
A071	M129	1	NA	NA	NA	0
F12	J43	1	0.02231871	1	0.7272727272727273	0
F12	J984	1	0.005562392	1	0.7	0
F12	I472	1	0.005937757	1	0.5882352941176471	0
F12	I21	1	0.005646562	1	0.4318181818181818	0
F12	L309	1	0.004061108	1	0.3333333333333333	0
F12	K122	1	0.005310165	0	0.25	0
F12	C189	1	0.003737058	0	NA	1
F12	E71312	1	NA	NA	NA	1
N301	N139	1	0.01592501	1	0.7326892109500805	0
N301	C67	1	0.02218428	1	NA	0
N301	N3289	4	NA	NA	0.663768115942029	0
N301	N3281	1	NA	NA	0.663768115942029	0
K911	E162	1	0.02761574	1	0.7192982456140351	0
K911	E161	1	0.0212122	1	0.7192982456140351	0
K911	I20	1	0.009372543	1	0.31543624161073824	0
H189	H54	12	0.01408056	1	0.7303370786516854	0
H189	H5221	1	NA	NA	0.9153963414634146	0
E882	K561	1	-0.0001999899	0	0.7	1
E882	G589	1	-0.0002038221	0	0.5714285714285714	0
E882	G500	1	-0.0003338481	0	0.3333333333333333	0
E882	G560	1	-9.072629e-05	0	0.2782608695652174	0
E882	K56609	1	NA	NA	0.7	0
E882	H0520	1	NA	NA	0.3076923076923077	0
H444	H471	1	-0.0001262504	0	0.7368421052631579	1
H444	H1820	1	NA	NA	0.6813186813186813	0
E049	E059	1	0.01836779	1	0.6563106796116505	0
E049	J45	1	0.01308521	1	0.3248136315228967	0
E049	J960	1	-0.001303739	0	0.8389830508474576	0
E049	S128	1	-0.0001570267	0	NA	0
E049	H4711	1	NA	NA	0.6470588235294118	0
B37	D731	1	0.00976121	1	0.7254901960784313	0
B37	K830	1	0.02823711	1	0.6893203883495146	0
B37	K20	1	0.07543425	1	0.6096551724137931	0
B37	I26	1	0.03630726	1	0.5847076461769115	0
B37	I719	1	0.009035909	1	0.5904255319148937	0
B37	N19	1	0.03729367	1	0.47766323024054985	0
B37	L309	1	0.02038933	1	0.402187120291616	0
B37	D733	1	0.003707307	0	0.7254901960784313	0
B37	K004	1	-0.0001308817	0	0.47058823529411764	0
B37	C155	1	0.02479113	1	NA	0
B37	D8689	1	NA	NA	0.33	0
Q61	N19	1	0.02918029	1	0.7052631578947368	0
Q61	N186	1	NA	NA	0.802439024390244	0
G450	I6782	1	NA	NA	0.8761667703795893	1
G450	H550	1	NA	NA	0.76	0
D690	I679	1	0.003029827	0	0.7294520547945206	1
D690	N08	2	0.02557203	1	0.5972222222222222	0
D690	K561	1	-0.000234513	0	0.6121794871794872	0
D690	K500	1	-0.0003711212	0	0.27631578947368424	0
D690	N01	1	-5.511127e-05	0	NA	0
D690	K56609	1	NA	NA	0.6121794871794872	0
J301	H10	1	0.004915298	1	0.7273666804464655	0
E282	L680	5	0.07133657	1	0.6605504587155964	0
E282	N912	3	0.007712715	1	0.43636363636363634	0
L680	F4522	1	NA	NA	0.8888888888888888	0
N250	G510	1	-0.000197363	0	0.75	0
N250	M247	1	-5.832566e-05	0	0.2	0
K823	K563	1	0.04941721	1	0.6798029556650246	0
K563	K25	1	0.003741749	0	0.394990366088632	0
Q766	K43	1	0.00750124	1	0.72	0
Q766	K40	1	0.006850044	1	0.6666666666666666	0
Q766	K45	1	-5.833066e-05	0	1.0	0
Q766	K41	1	-0.0001316251	0	1.0	0
Q766	K42	1	-0.0003191361	0	0.9411764705882353	0
Q766	K46	1	-9.750159e-05	0	0.75	0
Q766	K44	1	0.001931457	0	0.7014925373134329	0
I774	I72	4	-0.0001188871	0	0.7235294117647059	1
L405	M246	1	0.005655472	1	0.714975845410628	0
L405	E85	2	0.004262142	0	0.9047619047619048	0
L405	H021	1	0.001096182	0	0.731203007518797	0
L405	H1642	1	NA	NA	0.6041666666666666	0
M674	H54	1	0.002794698	0	0.7175572519083969	1
M674	G629	6	0.004479063	1	0.7109826589595376	0
M674	G573	1	0.01703899	1	0.5578635014836796	0
M674	G575	2	0.01587069	1	0.5578635014836796	0
M674	G560	1	0.0345105	1	0.5156794425087108	0
M674	B02	1	0.004041921	1	0.5194805194805194	0
M674	E162	1	0.001652937	0	0.6694214876033058	0
M674	H905	1	-0.001467469	0	0.528023598820059	0
M674	H920	1	0.001193285	0	0.48834628190899	0
M674	O142	1	NA	NA	0.06666666666666667	0
J011	J86	1	-0.0001607457	0	0.717948717948718	1
K053	E161	1	-0.0003961721	0	0.717948717948718	1
K053	K040	1	-0.0004509222	0	0.5972222222222222	1
K053	I10	1	0.004349335	1	0.5907990314769975	0
K053	K769	1	-0.001775497	0	0.7901234567901234	0
K053	I519	1	-0.001760303	0	0.75	0
K053	I70	4	0.001440059	0	0.696969696969697	0
K053	I2510	1	NA	NA	0.6054421768707483	0
K053	R7303	1	NA	NA	NA	0
J02	H920	1	0.03648387	1	0.6768433179723502	0
J02	A483	1	-0.0002299066	0	0.55	0
J02	J9851	1	NA	NA	0.769162605228179	1
H653	H669	1	0.105303	1	0.6072308956450287	0
Q54	N360	5	0.02886328	1	0.6818181818181818	0
K839	K859	1	0.01830813	1	0.6908831908831908	0
M214	M774	1	0.02179654	1	0.40559440559440557	0
D560	D58	1	0.04010854	1	0.6666666666666666	0
D560	D649	1	-0.0006484352	0	0.6891891891891891	1
D560	D59	1	-7.301139e-05	0	1.0	0
D560	D57	1	-2.679251e-05	0	0.625	0
D560	D55	1	-9.100718e-06	0	NA	0
D560	P55	1	NA	NA	NA	0
Q611	N19	1	-9.693439e-05	0	0.7052631578947368	1
Q611	N186	1	NA	NA	0.802439024390244	1
I425	I513	1	-6.851472e-05	0	0.7020570670205707	1
I425	I509	4	0.02023931	1	0.6746680286006129	0
I425	I679	1	-0.0002737609	0	0.6956521739130435	0
I425	I5084	2	NA	NA	0.6746680286006129	1
I425	I5030	1	NA	NA	0.6746680286006129	1
I425	I2720	1	NA	NA	0.7948717948717948	0
K056	I70	1	0.003243048	0	0.696969696969697	1
K056	E85	1	-0.0003460406	0	0.8571428571428571	0
K056	G500	1	-0.0005995967	0	0.5454545454545454	0
K056	I26	4	-0.001841113	0	0.5441176470588235	0
K056	K0601	1	NA	NA	0.725	0
G573	M2137	8	0.05082002	1	0.6482412060301508	0
L20	H021	1	0.008557284	1	0.6901639344262295	0
L20	B000	1	0.1156791	1	0.544280442804428	0
L20	L744	1	-3.730531e-05	0	0.54375	1
L20	J45	1	0.01591303	1	0.3144281707697102	0
L20	H26	3	0.003379924	0	0.7901754385964912	0
B351	L603	1	0.04525997	1	0.6505524861878453	0
B351	L601	1	0.03377965	1	0.6505524861878453	0
M488	M47	1	0.03768537	1	0.6564762670957361	0
M488	G959	16	-0.0003381612	0	0.7211009174311926	0
D563	D649	2	0.002983297	0	0.6891891891891891	1
D563	D582	1	-6.94728e-05	0	0.6666666666666666	1
H44	H54	22	0.04085804	1	0.6454545454545455	0
K21	D721	1	0.004330237	1	0.6801007556675063	0
B49	H54	1	0.01476392	1	0.6666666666666666	0
B49	D649	1	0.01503595	1	0.5	0
B49	D721	1	-0.0002421431	0	0.5	0
Q031	G91	1	0.0237885	1	0.65625	0
Q031	G500	1	-9.14241e-05	0	NA	0
D550	N179	1	0.01125091	1	0.6666666666666666	0
M939	M541	1	0.006465729	1	0.6694560669456067	0
K744	K766	2	0.03479785	1	0.6401137980085349	0
L43	K051	2	0.01826543	1	0.65625	0
L43	E538	1	0.002791593	0	0.7741935483870968	0
L43	L659	1	-0.0006320756	0	0.4875	0
L43	L603	1	-0.0004098753	0	0.3228346456692913	0
L43	Q843	3	NA	NA	NA	0
L570	L858	1	0.0450414	1	0.6246719160104987	0
A281	G939	1	-8.260152e-05	0	0.6666666666666666	1
A281	G629	4	-0.0001996546	0	0.6666666666666666	1
A281	G510	1	-0.0001560286	0	1.0	0
A281	H16	2	-9.490491e-05	0	0.0	0
A281	H332	1	-0.0001771738	0	0.0	0
A281	H309	2	-3.108604e-05	0	NA	0
A281	L04	2	-5.094779e-05	0	NA	0
M320	I313	1	0.01022309	1	0.65625	0
M320	I314	1	NA	NA	0.65625	0
L010	N08	1	-0.0002542065	0	0.6666666666666666	1
L010	A483	1	-3.663089e-05	0	0.5	0
H442	H54	3	0.02075076	1	0.6454545454545455	0
H442	H3310	1	NA	NA	0.5661764705882353	0
D51	K140	1	0.004971394	1	0.6610169491525424	0
F400	F419	1	0.02931401	1	0.6302325581395349	0
F819	F411	1	0.009730848	1	0.6486486486486487	0
E06	E059	9	0.01739458	1	0.64	0
E06	E039	9	0.04948372	1	0.5549936788874842	0
D66	M250	1	0.04040479	1	0.6153846153846154	0
D66	D699	1	-0.0001863942	0	0.4166666666666667	0
M250	G560	1	0.00627789	1	0.5626220968092034	0
M250	G4733	1	NA	NA	0.6010713278827178	0
M35	M810	1	0.01441938	1	0.6400679117147708	0
E783	K859	1	0.01339955	1	0.6410098522167488	0
J64	I509	1	0.01150115	1	0.6363636363636364	0
L50	N19	1	0.007239684	1	0.6385542168674698	0
E221	E28	2	0.007182166	1	0.5	0
E221	N912	4	-0.0001502428	0	0.6176470588235294	0
E221	F529	1	-3.670743e-05	0	0.5833333333333334	0
E221	Q980	3	-2.595601e-05	0	0.0	0
E221	E300	1	-1.835365e-05	0	NA	0
H25	H54	4	0.0281486	1	0.6069078947368421	0
H25	H40	2	0.1539575	1	0.47269212179797004	0
M061	I10	1	0.001053213	0	0.6298493106764989	1
M061	J86	1	-0.0002221047	0	0.8571428571428571	0
M061	E85	1	-0.0001396004	0	0.8529411764705882	0
M061	J80	1	-0.0001538387	0	0.8333333333333334	0
M061	D761	1	-1.865127e-05	0	0.8	0
M061	L04	2	-0.0001044139	0	0.32142857142857145	0
M061	M3119	1	NA	NA	0.5891089108910891	0
D596	D649	1	-0.0002899877	0	0.6305732484076433	1
D596	N179	1	-0.0002088523	0	0.8947368421052632	0
D596	I26	1	-0.0001620766	0	0.7333333333333333	0
D596	N19	1	-9.693439e-05	0	0.5789473684210527	0
D596	I820	4	-9.39928e-06	0	0.5	0
D596	H34	1	-6.190803e-05	0	0.3333333333333333	0
G610	I10	1	0.01439928	1	0.6146496815286624	0
G610	G830	1	-6.449901e-05	0	0.8	0
G610	I6783	1	NA	NA	0.8378378378378378	0
M351	I730	1	0.06322822	1	0.5647425897035881	0
L309	L603	1	0.006245158	1	0.6148308135349172	0
L309	J45	1	0.05461548	1	0.47130726882523094	0
K115	G629	1	0.001238255	0	0.6119402985074627	1
K41	D619	1	-0.001543026	0	1.0	0
K41	N179	1	0.001938879	0	0.9146341463414634	0
K41	N139	1	-0.0009379039	0	0.7575757575757576	0
K41	M543	3	0.001204791	0	0.4873417721518987	0
K41	Q539	1	-0.000237293	0	0.0	0
K41	K56609	3	NA	NA	0.7674418604651163	1
K41	G8381	1	NA	NA	0.6	1
M481	K222	1	-0.00064867	0	0.5978835978835979	1
M481	M278	1	NA	NA	NA	0
Q211	I10	1	0.01468555	1	0.5816993464052288	0
Q211	I443	1	0.002476527	0	0.7956204379562044	0
Q211	I2783	2	NA	NA	0.7692307692307693	1
Q211	I5081	1	NA	NA	0.6870229007633588	1
Q211	I2720	2	NA	NA	0.7692307692307693	0
G901	I951	1	0.0219428	1	0.5741626794258373	0
G901	M419	1	-0.0001739089	0	0.45454545454545453	0
H839	H905	1	-0.0001930024	0	0.5925233644859813	0
H839	H550	1	NA	NA	0.8020833333333334	0
A06	K529	1	0.006843512	1	0.5789473684210527	0
A06	K37	2	-0.0002514871	0	1.0	0
A06	L508	1	-7.556513e-05	0	0.5	0
A06	J86	1	-0.0002273317	0	NA	0
M855	G629	1	-0.0001785763	0	0.5852842809364549	1
M855	G540	1	-4.996373e-05	0	0.5747126436781609	1
M855	G959	1	-6.631108e-05	0	0.4	0
M855	G822	1	-6.812002e-05	0	0.3409090909090909	0
Q250	I10	1	0.002909201	0	0.5813953488372093	1
Q250	J942	1	-0.0001061459	0	1.0	0
Q250	I72	1	-0.0002658446	0	0.875	0
Q250	I509	1	-0.0004867906	0	0.7368421052631579	0
Q250	I2720	1	NA	NA	0.7083333333333334	1
Q250	I5081	1	NA	NA	0.7368421052631579	0
Q250	I2721	1	NA	NA	0.7083333333333334	0
B447	K859	1	-5.779008e-05	0	0.5833333333333334	1
B447	N19	1	-9.693439e-05	0	0.5714285714285714	0
B447	H309	1	-1.390203e-05	0	0.0	0
B447	I339	1	-9.39928e-06	0	NA	0
H810	H905	4	0.01983357	1	0.5626740947075209	0
K500	N30	1	0.005851216	1	0.5757575757575758	0
N30	N3289	1	NA	NA	0.663768115942029	1
F410	I10	1	0.03280037	1	0.5396893874029336	0
B379	N760	1	0.00700412	1	0.5607142857142857	0
I7091	I739	1	-0.000136336	0	0.5577922077922078	1
E210	I472	1	0.0003878234	0	0.5542168674698795	1
E210	K85	5	0.00601254	1	0.45614035087719296	0
E210	N200	1	0.02471684	1	0.43612334801762115	0
E210	N20	3	0.02410517	1	0.43612334801762115	0
E210	N19	1	0.01101212	1	0.29239766081871343	0
E210	M810	2	-0.0005224767	0	0.6384615384615384	0
E210	M899	4	0.0007942134	0	0.52	0
E210	K859	4	0.00175475	0	0.45614035087719296	0
E210	D7581	1	NA	NA	0.41379310344827586	1
E210	E8352	46	NA	NA	0.7320441988950276	0
E210	N2589	3	NA	NA	0.6037735849056604	0
E210	A6922	1	NA	NA	0.0	0
E210	R82994	1	NA	NA	NA	0
E881	N08	1	0.0105328	1	0.5384615384615384	0
E881	E11	6	0.008996323	1	0.3673469387755102	0
E881	E10	1	0.01506917	1	0.2876712328767123	0
E881	E13	1	-0.0001628468	0	0.5454545454545454	0
E881	E12	1	-1.820176e-05	0	NA	0
E881	E08	1	NA	NA	NA	0
E881	E09	1	NA	NA	NA	0
Q442	K745	1	-2.217006e-05	0	0.5454545454545454	1
Q442	K721	7	-1.024266e-05	0	1.0	0
Q442	K831	4	-7.67072e-05	0	0.7368421052631579	0
Q442	K766	3	-6.380302e-05	0	0.6310679611650486	0
